ccy,dataVersion,longRatio,longTraders,netNotionalUsdt,shortRatio,shortTraders,totalNotionalUsdt,tradersQualified,tradersWithPosition,weightedLongRatio,weightedShortRatio,ts,d_traders_with_position,d_total_notional_usdt,d_net_notional_usdt,d_weighted_long_ratio,smartmoney_direction,long_diffusion_event,long_exit_event,short_diffusion_event,short_exit_event,close,fwd_ret_1h,fwd_ret_3h,fwd_ret_6h,fwd_ret_12h,fwd_ret_24h
OPG,2026050614,1,1,499.826,0,0,499.826,100,1,1,0,2026-05-06 14:00:00+00:00,,,,,long,False,False,False,False,0.2378,0.051303616484440706,0.07821698906644237,0.09041211101766167,0.10765349032800686,0.010933557611438216
OPG,2026050615,1,1,499.826,0,0,499.826,100,1,1,0,2026-05-06 15:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.25,0.038799999999999946,0.03839999999999999,0.03160000000000007,0.04519999999999991,-0.03720000000000001
OPG,2026050616,1,1,499.826,0,0,499.826,100,1,1,0,2026-05-06 16:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.2597,-0.012706969580284833,-0.0011551790527530859,0.012706969580285055,-0.004235656526761611,-0.09549480169426261
OPG,2026050617,1,1,499.826,0,0,499.826,100,1,1,0,2026-05-06 17:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.2564,0.012480499219968744,0.011310452418096473,0.04212168486739465,0.01287051482059276,-0.06669266770670823
OPG,2026050618,1,1,499.826,0,0,499.826,100,1,1,0,2026-05-06 18:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.2596,-0.0007704160246532199,-0.006548536209553091,0.03890600924499221,-0.00924499229583986,-0.07434514637904466
OPG,2026050619,1,1,499.826,0,0,499.826,100,1,1,0,2026-05-06 19:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.2594,-0.00038550501156531247,0.013878180416345476,0.01696222050886642,-0.021973785659213707,-0.08057054741711656
OPG,2026050620,1,1,499.826,0,0,499.826,100,1,1,0,2026-05-06 20:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.2593,-0.005399151561897297,0.030466640956421154,0.015811801002699744,-0.05013497878904738,
OPG,2026050621,1,1,499.826,0,0,499.826,100,1,1,0,2026-05-06 21:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.2579,0.01977510663047699,0.04575416828227996,0.013183404420317846,-0.06359053896859257,
OPG,2026050622,1,1,499.826,0,0,499.826,100,1,1,0,2026-05-06 22:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.263,0.015969581749049278,0.003041825095057016,-0.016730038022813698,-0.07528517110266164,
OPG,2026050807,1,1,4989.260000000002,0,0,4989.260000000002,100,1,1,0,2026-05-08 07:00:00+00:00,0.0,4489.434000000002,4489.434000000002,0.0,long,True,False,False,False,,,,,,
OPG,2026050808,1,1,5178.098000000004,0,0,5178.098000000004,100,1,1,0,2026-05-08 08:00:00+00:00,0.0,188.83800000000156,188.83800000000156,0.0,long,True,False,False,False,,,,,,
OPG,2026050809,1,1,9686.000000000007,0,0,9686.000000000007,100,1,1,0,2026-05-08 09:00:00+00:00,0.0,4507.902000000004,4507.902000000004,0.0,long,True,False,False,False,,,,,,
OPG,2026050905,1,1,10160.795000000027,0,0,10160.795000000027,100,1,1,0,2026-05-09 05:00:00+00:00,0.0,474.7950000000201,474.7950000000201,0.0,long,True,False,False,False,,,,,,
OPG,2026050914,1,1,10151.438000000084,0,0,10151.438000000084,100,1,1,0,2026-05-09 14:00:00+00:00,0.0,-9.356999999943582,-9.356999999943582,0.0,long,False,True,False,False,,,,,,
