ccy,dataVersion,longRatio,longTraders,netNotionalUsdt,shortRatio,shortTraders,totalNotionalUsdt,tradersQualified,tradersWithPosition,weightedLongRatio,weightedShortRatio,ts,d_traders_with_position,d_total_notional_usdt,d_net_notional_usdt,d_weighted_long_ratio,smartmoney_direction,long_diffusion_event,long_exit_event,short_diffusion_event,short_exit_event,close,fwd_ret_1h,fwd_ret_3h,fwd_ret_6h,fwd_ret_12h,fwd_ret_24h
PUMP,2026050722,1,1,18405.452000014033,0,0,18405.452000014033,100,1,1,0,2026-05-07 22:00:00+00:00,,,,,long,False,False,False,False,0.001976,0.017712550607287714,0.010627530364372584,0.0172064777327936,0.03390688259109331,0.1002024291497976
PUMP,2026050723,1,1,18405.452000014033,0,0,18405.452000014033,100,1,1,0,2026-05-07 23:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.002011,-0.0009945300845352056,-0.004475385380407926,0.010939830929885597,0.016409746394828284,0.07260069617105902
PUMP,2026050820,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-08 20:00:00+00:00,0.0,-10502.96300001207,-10502.96300001207,0.0,long,False,True,False,False,0.002147,0.011644154634373516,0.004657661853749495,0.010712622263623572,0.01676758267349787,
PUMP,2026050821,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-08 21:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.002172,0.0009208103130755596,-0.002302025782688677,0.03268876611418059,-0.01012891344383049,
PUMP,2026050822,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-08 22:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.002174,-0.007819687212511583,-0.0050597976080957174,0.017019319227230767,-0.019779208831646744,
PUMP,2026050823,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-08 23:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.002157,0.004636068613815603,0.006026889197960017,0.013444598980064892,0.0009272137227629429,
PUMP,2026050901,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-09 01:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.002163,0.003236245954692629,0.02219140083217752,0.007859454461396354,-0.000924641701340656,
PUMP,2026050902,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-09 02:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.00217,0.033640552995391815,0.007373271889400845,0.005990783410138256,,
PUMP,2026050903,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-09 03:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.002243,-0.014266607222470085,-0.028533214444939947,-0.0414623272403033,,
PUMP,2026050904,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-09 04:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.002211,-0.011307100859339614,-0.014020805065581121,-0.036182722749886875,,
PUMP,2026050905,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-09 05:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.002186,-0.003202195791399798,-0.0013723696248856276,-0.01235132662397076,,
PUMP,2026050906,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-09 06:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.002179,0.00045892611289577445,-0.013308857273978902,-0.0045892611289583,,
PUMP,2026050907,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-09 07:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.00218,0.0013761467889907841,-0.022477064220183474,-0.008715596330275188,,
PUMP,2026050908,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-09 08:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.002183,-0.015116811726981205,-0.010994044892350008,,,
PUMP,2026050909,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-09 09:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.00215,-0.008837209302325566,0.008837209302325455,,,
PUMP,2026050910,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-09 10:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.002131,0.013139371187235849,0.014077897700610187,,,
PUMP,2026050911,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-09 11:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.002159,0.004631773969430375,,,,
PUMP,2026050912,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-09 12:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.002169,-0.0036883356385429833,,,,
PUMP,2026050913,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-09 13:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.002161,,,,,
PUMP,2026050914,1,1,7902.489000001963,0,0,7902.489000001963,100,1,1,0,2026-05-09 14:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,,,,,,
