ccy,dataVersion,longRatio,longTraders,netNotionalUsdt,shortRatio,shortTraders,totalNotionalUsdt,tradersQualified,tradersWithPosition,weightedLongRatio,weightedShortRatio,ts,d_traders_with_position,d_total_notional_usdt,d_net_notional_usdt,d_weighted_long_ratio,smartmoney_direction,long_diffusion_event,long_exit_event,short_diffusion_event,short_exit_event,close,fwd_ret_1h,fwd_ret_3h,fwd_ret_6h,fwd_ret_12h,fwd_ret_24h
UB,2026050605,0.5,1,4011.588714286445,0.5,1,33302.0372857152,100,2,0.5602303798,0.4397696202,2026-05-06 05:00:00+00:00,,,,,long,False,False,False,False,0.13801,-0.01927396565466266,-0.01354974277226273,-0.018114629374683,-0.003550467357437803,-0.03166437214694573
UB,2026050606,0.5,1,4011.588714286445,0.5,1,33302.0372857152,100,2,0.5602303798,0.4397696202,2026-05-06 06:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.13535,-0.011821204285186515,0.021130402659770953,-0.00842260805319539,0.04115256741780571,-0.010269671222755794
UB,2026050607,0.5,1,4011.588714286445,0.5,1,33302.0372857152,100,2,0.5602303798,0.4397696202,2026-05-06 07:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.13375,0.01786915887850471,0.013009345794392502,0.022878504672896982,0.0637757009345794,-0.015252336448598247
UB,2026050608,0.5,1,4011.588714286445,0.5,1,33302.0372857152,100,2,0.5602303798,0.4397696202,2026-05-06 08:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.13614,0.01520493609519602,-0.004627589246364194,-0.0005876303804908112,0.09387395328338455,-0.014029675334214953
UB,2026050609,0.5,1,4011.588714286445,0.5,1,33302.0372857152,100,2,0.5602303798,0.4397696202,2026-05-06 09:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.13821,-0.019680196801967975,-0.028941465885247153,-0.0010853049706968099,0.06786773750090447,-0.03226973446205039
UB,2026050610,0.5,1,4011.588714286445,0.5,1,33302.0372857152,100,2,0.5602303798,0.4397696202,2026-05-06 10:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.13549,0.00014761236991645,0.00974241641449547,0.030481954387777677,0.055280832533766366,0.012399439072994234
UB,2026050611,0.5,1,4011.588714286445,0.5,1,33302.0372857152,100,2,0.5602303798,0.4397696202,2026-05-06 11:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.13551,-0.009593387941849274,0.004058741052320736,0.014832853663936385,0.04058741052320869,-0.03726662238949152
UB,2026050612,0.5,1,4011.588714286445,0.5,1,33302.0372857152,100,2,0.5602303798,0.4397696202,2026-05-06 12:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.13421,0.01937262499068626,0.02868638700543924,0.04999627449519406,0.04612174949705694,-0.03911780046196267
UB,2026050613,0.5,1,4011.588714286445,0.5,1,33302.0372857152,100,2,0.5602303798,0.4397696202,2026-05-06 13:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.13681,-0.005482055405306663,0.020539434251882316,0.03998245742270301,0.01805423580147658,-0.07499451794459466
UB,2026050614,0.5,1,4011.588714286445,0.5,1,33302.0372857152,100,2,0.5602303798,0.4397696202,2026-05-06 14:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.13606,0.014699397324709595,0.010730560047038207,0.09451712479788332,0.02748787299720723,-0.045788622666470546
