ccy,dataVersion,longRatio,longTraders,netNotionalUsdt,shortRatio,shortTraders,totalNotionalUsdt,tradersQualified,tradersWithPosition,weightedLongRatio,weightedShortRatio,ts,d_traders_with_position,d_total_notional_usdt,d_net_notional_usdt,d_weighted_long_ratio,smartmoney_direction,long_diffusion_event,long_exit_event,short_diffusion_event,short_exit_event,close,fwd_ret_1h,fwd_ret_3h,fwd_ret_6h,fwd_ret_12h,fwd_ret_24h
PIPPIN,2026050605,1,3,48795.68650000242,0,0,48795.68650000242,100,3,1,0,2026-05-06 05:00:00+00:00,,,,,long,False,False,False,False,0.0231,0.00043290043290045155,0.00909090909090926,0.045887445887445866,0.06233766233766236,0.06190476190476191
PIPPIN,2026050606,1,3,48795.68650000242,0,0,48795.68650000242,100,3,1,0,2026-05-06 06:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.02311,-0.004759844223279908,0.01687581133708349,0.05711813067935956,0.06144526179143228,0.06274340112505405
PIPPIN,2026050607,1,2,33167.3590000019,0,0,33167.3590000019,100,2,1,0,2026-05-06 07:00:00+00:00,-1.0,-15628.327500000516,-15628.327500000516,0.0,long,False,True,False,False,0.023,0.013478260869565162,0.023913043478260843,0.058260869565217366,0.06391304347826088,0.05956521739130438
PIPPIN,2026050608,1,2,33167.3590000019,0,0,33167.3590000019,100,2,1,0,2026-05-06 08:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.02331,0.00815100815100811,0.036465036465036516,0.04547404547404543,0.04890604890604888,0.05920205920205923
PIPPIN,2026050609,1,2,33167.3590000019,0,0,33167.3590000019,100,2,1,0,2026-05-06 09:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.0235,0.0021276595744681437,0.03957446808510645,0.034468085106382995,0.04212765957446818,0.07148936170212772
PIPPIN,2026050610,1,2,33167.3590000019,0,0,33167.3590000019,100,2,1,0,2026-05-06 10:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.02355,0.025902335456475578,0.033545647558386404,0.030997876857749462,0.042038216560509545,0.0692144373673036
PIPPIN,2026050611,1,2,33167.3590000019,0,0,33167.3590000019,100,2,1,0,2026-05-06 11:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.02416,0.011175496688741626,0.008692052980132425,0.01572847682119205,0.009933774834437026,0.0339403973509933
PIPPIN,2026050612,1,2,33167.3590000019,0,0,33167.3590000019,100,2,1,0,2026-05-06 12:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.02443,-0.003683995088006542,-0.0049119934506755,0.004093327875562824,-0.0032746623004502595,0.036021285304952855
PIPPIN,2026050613,1,2,33167.3590000019,0,0,33167.3590000019,100,2,1,0,2026-05-06 13:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.02434,0.0012325390304026573,-0.0024650780608053147,0.00534100246507796,-0.00862777321281849,0.03122432210353332
PIPPIN,2026050614,1,2,33167.3590000019,0,0,33167.3590000019,100,2,1,0,2026-05-06 14:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.02437,-0.0024620434961017956,0.006975789905621754,0.003282724661469061,-0.013130898645876132,0.029134181370537693
