ccy,dataVersion,longRatio,longTraders,netNotionalUsdt,shortRatio,shortTraders,totalNotionalUsdt,tradersQualified,tradersWithPosition,weightedLongRatio,weightedShortRatio,ts,d_traders_with_position,d_total_notional_usdt,d_net_notional_usdt,d_weighted_long_ratio,smartmoney_direction,long_diffusion_event,long_exit_event,close,fwd_ret_1h,fwd_ret_3h,fwd_ret_6h,fwd_ret_12h,fwd_ret_24h
ZEC,2026050815,1.0,1,16.0075,0.0,0,16.0075,100,1,1.0,0.0,2026-05-08 15:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,576.7,0.004733830414426654,-0.003676088087393836,0.03454135599098307,0.06264955782902715,
ZEC,2026050816,1.0,1,16.0075,0.0,0,16.0075,100,1,1.0,0.0,2026-05-08 16:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,579.43,-0.007783511381875274,-0.009543862071345943,0.030288386862951544,0.0819425987608513,
ZEC,2026050817,1.0,1,16.0075,0.0,0,16.0075,100,1,1.0,0.0,2026-05-08 17:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,574.92,-0.0005913866277045265,0.009236067626800404,0.06580045919432287,0.08446392541571002,
ZEC,2026050818,1.0,1,16.0075,0.0,0,16.0075,100,1,1.0,0.0,2026-05-08 18:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,574.58,-0.0011834731456020764,0.03835845313098263,0.05282119113091288,0.08910856625709207,
ZEC,2026050819,1.0,1,16.0075,0.0,0,16.0075,100,1,1.0,0.0,2026-05-08 19:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,573.9,0.011029796131730274,0.04021606551664059,0.05469594005924372,0.061927165011326224,
ZEC,2026050820,1.0,1,16.0075,0.0,0,16.0075,100,1,1.0,0.0,2026-05-08 20:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,580.23,0.028247419126897988,0.056046740085827995,0.0634403598572979,0.04813608396670288,
ZEC,2026050821,1.0,1,16.0075,0.0,0,16.0075,100,1,1.0,0.0,2026-05-08 21:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,596.62,0.0006033991485367984,0.013928463678723357,0.027169722771613447,,
ZEC,2026050822,1.0,1,16.0075,0.0,0,16.0075,100,1,1.0,0.0,2026-05-08 22:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,596.98,0.026416295353278052,0.013920064323762915,0.05013568293745174,,
ZEC,2026050823,1.0,1,16.0075,0.0,0,16.0075,100,1,1.0,0.0,2026-05-08 23:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,612.75,-0.01276213790289682,0.007001223990207972,0.01751121991024074,,
ZEC,2026050901,0.6666666666,2,-50810.4891,0.3333333333,1,83452.5509,100,3,0.1955725825,0.8044274175,2026-05-09 01:00:00+00:00,2.0,83436.5434,-50826.4966,-0.8044274175,short,False,False,605.29,0.019412182590163418,0.03571841596590075,0.0068562176807813735,,
ZEC,2026050902,0.6666666666,2,-50810.4891,0.3333333333,1,83452.5509,100,3,0.1955725825,0.8044274175,2026-05-09 02:00:00+00:00,0.0,0.0,0.0,0.0,short,False,False,617.04,-0.006822896408660628,0.010436924672630798,-0.014391287436794964,,
ZEC,2026050903,0.6666666666,2,-50810.4891,0.3333333333,1,83452.5509,100,3,0.1955725825,0.8044274175,2026-05-09 03:00:00+00:00,0.0,0.0,0.0,0.0,short,False,False,612.83,0.022975376531827685,0.021131472023236286,,,
ZEC,2026050904,0.6666666666,2,-50810.4891,0.3333333333,1,83452.5509,100,3,0.1955725825,0.8044274175,2026-05-09 04:00:00+00:00,0.0,0.0,0.0,0.0,short,False,False,626.91,-0.0054712797690257275,-0.02786683894019859,,,
ZEC,2026050905,0.6666666666,2,-50810.4891,0.3333333333,1,83452.5509,100,3,0.1955725825,0.8044274175,2026-05-09 05:00:00+00:00,0.0,0.0,0.0,0.0,short,False,False,623.48,0.0036889715788797073,-0.024571758516712672,,,
