ccy,dataVersion,longRatio,longTraders,netNotionalUsdt,shortRatio,shortTraders,totalNotionalUsdt,tradersQualified,tradersWithPosition,weightedLongRatio,weightedShortRatio,ts,d_traders_with_position,d_total_notional_usdt,d_net_notional_usdt,d_weighted_long_ratio,smartmoney_direction,long_diffusion_event,long_exit_event,close,fwd_ret_1h,fwd_ret_3h,fwd_ret_6h,fwd_ret_12h,fwd_ret_24h
RLS,2026050805,0.5,1,17209.68975505277,0.5,1,31288.97557913787,100,2,0.7750120359,0.2249879641,2026-05-08 05:00:00+00:00,,,,,long,False,False,0.005293,-0.03703003967504248,-0.07424900812393731,-0.13187228414887586,-0.17343661439637248,-0.12034762894388806
RLS,2026050806,1.0,1,24249.33266709532,0.0,0,24249.33266709532,100,1,1.0,0.0,2026-05-08 06:00:00+00:00,-1.0,-7039.642912042549,7039.642912042553,0.2249879641,long,False,True,0.005097,-0.01746125171669599,-0.05728860113792422,-0.1047675103001765,-0.13674710614086716,-0.09593878752207174
RLS,2026050807,0.5,1,23249.56766709532,0.5,1,25249.09766709532,100,2,0.9604039315,0.0395960685,2026-05-08 07:00:00+00:00,1.0,999.7649999999994,-999.7649999999994,-0.03959606849999997,long,True,False,0.005008,-0.021565495207667817,-0.07987220447284349,-0.08146964856230043,-0.10623003194888181,-0.08246805111821087
RLS,2026050808,0.5,1,22751.770367095272,0.5,1,25746.89496709537,100,2,0.941835227,0.058164773,2026-05-08 08:00:00+00:00,0.0,497.7973000000493,-497.7973000000493,-0.018568704500000033,long,True,False,0.0049,-0.019387755102040716,-0.06224489795918364,-0.0736734693877551,-0.07265306122448967,-0.0546938775510204
RLS,2026050809,0.5,1,22778.531634228955,0.5,1,25720.133699961683,100,2,0.9428151871,0.0571848129,2026-05-08 09:00:00+00:00,0.0,-26.761267133686488,26.76126713368285,0.0009799601000000102,long,False,True,0.004805,-0.04099895941727372,-0.05036420395421437,-0.059729448491155024,-0.08865764828303857,
RLS,2026050810,0.5,1,22778.531634228955,0.5,1,25720.133699961683,100,2,0.9428151871,0.0571848129,2026-05-08 10:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,0.004608,-0.0028211805555555802,-0.0017361111111111605,-0.02213541666666674,-0.041015625,
RLS,2026050811,0.5,1,22778.531634228955,0.5,1,25720.133699961683,100,2,0.9428151871,0.0571848129,2026-05-08 11:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,0.004595,-0.00696409140369969,-0.01218715995647457,-0.04787812840043515,-0.03003264417845486,
RLS,2026050812,0.5,1,22778.531634228955,0.5,1,25720.133699961683,100,2,0.9428151871,0.0571848129,2026-05-08 12:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,0.004563,0.008108700416392667,-0.009861932938855955,-0.03572211264518954,-0.012053473591935204,
RLS,2026050813,0.5,1,20279.01863422878,0.5,1,28219.64669996186,100,2,0.859306742,0.140693258,2026-05-08 13:00:00+00:00,0.0,2499.5130000001773,-2499.5130000001736,-0.0835084451,long,True,False,0.0046,-0.013260869565217437,-0.02043478260869569,-0.026956521739130435,-0.018043478260869494,
RLS,2026050814,0.5,1,17279.501234227726,0.5,1,31219.164099962913,100,2,0.7767450976,0.2232549024,2026-05-08 14:00:00+00:00,0.0,2999.517400001052,-2999.5174000010556,-0.08256164440000002,long,True,False,0.004539,-0.004626569729015095,-0.03613130645516616,0.001101564221194229,0.029521921128001782,
