ccy,dataVersion,longRatio,longTraders,netNotionalUsdt,shortRatio,shortTraders,totalNotionalUsdt,tradersQualified,tradersWithPosition,weightedLongRatio,weightedShortRatio,ts,d_traders_with_position,d_total_notional_usdt,d_net_notional_usdt,d_weighted_long_ratio,smartmoney_direction,long_diffusion_event,long_exit_event,close,fwd_ret_1h,fwd_ret_3h,fwd_ret_6h,fwd_ret_12h,fwd_ret_24h
ETH,2026050816,0.7916666666,38,55048843.47750859,0.2708333333,13,67440890.01337568,100,48,0.9081266088,0.0918733912,2026-05-08 16:00:00+00:00,-1.0,472770.53398842365,-208673.83351159096,-0.004439234000000014,long,True,True,2289.29,0.006547881657631871,0.011405282860625032,0.009050841090469275,0.011772208850779009,
ETH,2026050817,0.8260869565,38,55261383.527487285,0.2391304348,11,67024820.08915438,100,46,0.9122456684,0.0877543316,2026-05-08 17:00:00+00:00,-2.0,-416069.92422130704,212540.0499786958,0.00411905960000003,long,False,True,2304.28,0.005402989220059995,0.0008419115732460902,0.0008939885777770051,0.004552398146058456,
ETH,2026050818,0.8260869565,38,49954875.44551258,0.2391304348,11,61967247.21159174,100,46,0.9030748314,0.0969251686,2026-05-08 18:00:00+00:00,0.0,-5057572.877562635,-5306508.081974708,-0.009170836999999987,long,False,True,2316.73,-0.0005740850250136598,-0.003358181574892316,-0.0037596094495258026,-0.0007640078904317393,
ETH,2026050819,0.78,39,49975912.700902686,0.28,14,62402278.48878186,100,50,0.9004333969,0.0995666031,2026-05-08 19:00:00+00:00,4.0,435031.277190119,21037.25539010763,-0.002641434499999984,long,True,False,2315.4,-0.003964757709251199,-0.0023278915090264585,-0.002962771011488341,-0.0005009933488815399,
ETH,2026050820,0.7959183673,39,49930054.06594591,0.2653061224,13,62445150.05382509,100,49,0.899791289,0.100208711,2026-05-08 20:00:00+00:00,-1.0,42871.565043225884,-45858.634956777096,-0.0006421078999999663,long,True,True,2306.22,0.0011837552358404668,5.2033197180056945e-05,0.004652635047827092,0.005051556226205678,
ETH,2026050821,0.7826086956,36,48744552.938273735,0.2826086957,13,63588621.999345005,100,46,0.8832804628,0.1167195372,2026-05-08 21:00:00+00:00,-3.0,1143471.9455199167,-1185501.127672173,-0.016510826199999995,long,True,True,2308.95,0.0004590831330260059,-0.00040278048463582294,0.0017237272353234356,,
ETH,2026050822,0.804347826,37,49911139.300364725,0.2391304348,11,63793565.203236,100,46,0.8911925845,0.1088074155,2026-05-08 22:00:00+00:00,0.0,204943.2038909942,1166586.36209099,0.007912121699999997,long,True,False,2310.01,-0.0015887377110921364,-0.0006363608815547206,0.0026969580218265676,,
ETH,2026050823,0.78,39,47418524.03994581,0.28,14,67609657.38782328,100,50,0.8506786298,0.1493213702,2026-05-08 23:00:00+00:00,4.0,3816092.184587285,-2492615.2604189143,-0.04051395470000008,long,True,False,2306.34,0.0007284268581388975,0.004600362479079356,0.003655141913160964,,
ETH,2026050901,0.82,41,52247881.04733909,0.24,12,66875187.10451656,100,50,0.89063727,0.10936273,2026-05-09 01:00:00+00:00,0.0,-734470.2833067253,4829357.007393278,0.03995864020000006,long,False,True,2308.54,0.0036429951397851656,0.0033354414478414807,0.0024690930198305594,,
ETH,2026050902,0.7959183673,39,50252863.525048256,0.2857142857,14,65373131.77888371,100,49,0.8843541081,0.1156458919,2026-05-09 02:00:00+00:00,-1.0,-1502055.3256328478,-1995017.5222908333,-0.0062831619000000005,long,False,True,2316.95,-0.0017350395994734091,-0.0009408921211073729,0.0003970737391829626,,
ETH,2026050903,0.7872340425,37,46284926.08630882,0.2978723404,14,62135530.180924274,100,47,0.8724513651,0.1275486349,2026-05-09 03:00:00+00:00,-2.0,-3237601.5979594365,-3967937.438739434,-0.011902743000000049,long,False,True,2312.93,0.0014310852468513158,0.0008776746377971989,,,
ETH,2026050904,0.8,36,44229175.17664386,0.2888888889,13,59753020.945119314,100,45,0.8700999085,0.1299000915,2026-05-09 04:00:00+00:00,-2.0,-2382509.23580496,-2055750.9096649587,-0.0023514566000000237,long,False,True,2316.24,-0.0006346492591440267,-0.0008634683797879017,,,
ETH,2026050905,0.8139534883,35,43742961.226663865,0.2790697674,12,59569458.21047931,100,43,0.8671593005,0.1328406995,2026-05-09 05:00:00+00:00,-2.0,-183562.73464000225,-486213.9499799982,-0.0029406079999999557,long,False,True,2314.77,8.208158909961405e-05,0.0013392259274138674,,,
BTC,2026050805,0.4814814814,13,-3682421.4438992674,0.6296296296,17,29261276.063515656,100,27,0.4370768821,0.5629231179,2026-05-08 05:00:00+00:00,,,,,short,False,False,79555.0,-0.0009301740933944647,0.0037081264533971314,0.008022123059518549,0.006078813399535088,0.010254540883665397
BTC,2026050806,0.4814814814,13,-3679831.2904692674,0.6296296296,17,29263866.216945656,100,27,0.4371267066,0.5628732934,2026-05-08 06:00:00+00:00,0.0,2590.1534299999475,2590.1534299999475,4.982450000001748e-05,short,False,False,79481.0,0.001953926095544789,0.004370855927831707,0.006426693171952991,0.007138813049659687,0.009877832437941159
BTC,2026050807,0.5,14,-3522846.813189267,0.6071428571,17,29420850.694225658,100,28,0.4401300994,0.5598699006,2026-05-08 07:00:00+00:00,1.0,156984.4772800021,156984.47728000022,0.003003392799999949,short,False,False,79636.3,0.0026834496328935753,0.006797151550235192,-0.0003566212895376175,0.0063450963944835514,0.00692648955313091
BTC,2026050808,0.4814814814,13,-3606841.445389267,0.6296296296,17,29336856.062025655,100,27,0.4385271305,0.5614728695,2026-05-08 08:00:00+00:00,-1.0,-83994.63220000267,-83994.63219999988,-0.0016029689000000014,short,False,False,79850.0,-0.00027050720100196823,0.004298058860363163,0.003282404508453407,0.003130870381966133,0.006487163431433851
BTC,2026050809,0.4814814814,13,-3603298.3253892674,0.6296296296,17,29340399.182025656,100,27,0.4385949335,0.5614050665,2026-05-08 09:00:00+00:00,0.0,3543.120000001043,3543.119999999646,6.780300000003292e-05,short,False,False,79828.4,0.004374383051645836,0.0020468905802948356,0.0036340450265821556,0.0048541621778714905,
BTC,2026050810,0.4814814814,13,-3595246.121711587,0.5925925926,16,29332335.434347976,100,27,0.4387153107,0.5612846893,2026-05-08 10:00:00+00:00,0.0,-8063.747677680105,8052.203677680343,0.00012037720000002139,short,False,False,80177.6,0.00019456805890905038,-0.007105475843627307,-0.005082466923429951,0.0007159106782941294,
BTC,2026050811,0.4814814814,13,-3245204.4531630157,0.5925925926,16,29682377.102896545,100,27,0.4453344918,0.5546655082,2026-05-08 11:00:00+00:00,0.0,350041.6685485691,350041.6685485714,0.006619181099999982,short,False,False,80193.2,-0.0025114348847532497,-0.0010113076919239239,-0.0019278442561213582,-0.0005087713172687858,
BTC,2026050812,0.5185185185,14,-3141827.7802868253,0.5925925926,16,29785753.775772735,100,27,0.4472595556,0.5527404444,2026-05-08 12:00:00+00:00,0.0,103376.6728761904,103376.6728761904,0.0019250638000000153,short,False,False,79991.8,-0.004799241922297193,0.0015839123510159592,0.0007075725261838084,0.0026440210121536634,
BTC,2026050813,0.4814814814,13,-3221072.1826677774,0.5925925926,16,29706509.373391785,100,27,0.4457850779,0.5542149221,2026-05-08 13:00:00+00:00,0.0,-79244.40238095075,-79244.40238095215,-0.001474477700000032,short,False,False,79607.9,0.006333542274070902,0.002037486229381935,0.006704108511843776,0.007285709081636282,
BTC,2026050814,0.4615384615,12,-3327562.2869725395,0.6153846154,16,29600019.269087024,100,26,0.4437912141,0.5562087859,2026-05-08 14:00:00+00:00,-1.0,-106490.1043047607,-106490.10430476209,-0.0019938637999999953,short,False,False,80112.1,7.988805686021117e-05,-0.0009174644030053303,-0.00015103835750163164,0.0029695888636047663,
BTC,2026050815,0.4814814814,13,-3247613.3005779814,0.5925925926,16,29679968.25548158,100,27,0.4452894748,0.5547105252,2026-05-08 15:00:00+00:00,1.0,79948.98639455438,79948.9863945581,0.001498260699999976,short,False,False,80118.5,-0.004348558697429339,-0.0008749539744254964,0.0012156992454925852,0.002641087888565208,
BTC,2026050816,0.4814814814,13,-3090167.9983330835,0.5925925926,16,29837413.55772648,100,27,0.4482165571,0.5517834429,2026-05-08 16:00:00+00:00,0.0,157445.30224490166,157445.30224489793,0.00292708230000005,short,False,False,79770.1,0.0033659228207059133,0.0046571334372151885,0.005827998209855467,0.008343978508237981,
BTC,2026050817,0.5185185185,14,-2840435.3125081854,0.5555555556,15,29913230.454551376,100,27,0.4525220902,0.5474779098,2026-05-08 17:00:00+00:00,0.0,75816.89682489634,249732.68582489807,0.004305533099999981,short,False,False,80038.6,0.000122440922254885,0.0007671298598426191,0.0014218139747570469,0.00415049738501172,
BTC,2026050818,0.5185185185,14,-2939847.2335104533,0.5555555556,15,30015020.53754911,100,27,0.4510270661,0.5489729339,2026-05-08 18:00:00+00:00,0.0,101790.08299773186,-99411.92100226786,-0.0014950241000000197,short,False,False,80048.4,0.0011642956011614913,0.002092484047151455,0.0019350792770373992,0.002719604639193518,
BTC,2026050819,0.5555555555,15,-3115809.11908941,0.5555555556,15,29839074.788250152,100,27,0.4477897833,0.5522102167,2026-05-08 19:00:00+00:00,0.0,-175945.74929895625,-175961.88557895692,-0.003237282799999963,short,False,False,80141.6,-0.0005190812262296784,0.001165437176197992,0.0005777274224620932,0.0005777274224620932,
BTC,2026050820,0.5,13,-4274537.08861941,0.5769230769,15,28680362.87702015,100,26,0.4254797244,0.5745202756,2026-05-08 20:00:00+00:00,-1.0,-1158711.9112300016,-1158727.96953,-0.02231005890000004,short,False,False,80100.0,0.001446941323345774,0.0006541822721597423,0.003121098626716501,0.003345817727840261,
BTC,2026050821,0.5,13,-4109334.1088757026,0.5769230769,15,28845565.85676386,100,26,0.4287700901,0.5712299099,2026-05-08 21:00:00+00:00,0.0,165202.97974370793,165202.97974370746,0.0032903657000000197,short,False,False,80215.9,0.00023810740763363647,-0.00015707609089954389,0.0014236579032338437,,
BTC,2026050822,0.56,14,-3689440.1876645912,0.56,14,29265379.67075497,100,25,0.4369657897,0.5630342103,2026-05-08 22:00:00+00:00,-1.0,419813.8139911108,419893.92121111136,0.008195699599999995,short,False,False,80235.0,-0.001029475914501199,-0.0005870256122640916,0.002501402131239505,,
BTC,2026050823,0.5384615384,14,-3835816.3541629654,0.5769230769,15,29221521.836016595,100,26,0.4343665881,0.5656334119,2026-05-08 23:00:00+00:00,1.0,-43857.83473837376,-146376.1664983742,-0.0025992015999999896,short,False,False,80152.4,0.0006350402483270567,0.002465303596648427,0.002724809238400905,,
BTC,2026050901,0.5185185185,14,-4072016.1669808817,0.5925925926,16,29465259.08197868,100,27,0.4309014022,0.5690985978,2026-05-09 01:00:00+00:00,1.0,243737.24596208334,-236199.81281791627,-0.0034651859000000007,short,False,False,80187.9,0.002021501997184094,0.003090241794585058,0.0,,
BTC,2026050902,0.5384615384,14,-3693775.762951171,0.5769230769,15,29306543.25314839,100,26,0.4369803574,0.5630196426,2026-05-09 02:00:00+00:00,-1.0,-158715.82883028686,378240.4040297107,0.0060789552000000135,short,False,False,80350.0,-0.0002476664592407918,0.0002588674548849035,0.00022401991288112377,,
BTC,2026050903,0.5384615384,14,-4190752.914399198,0.5769230769,15,28809566.101700366,100,26,0.4272680313,0.5727319687,2026-05-09 03:00:00+00:00,0.0,-496977.1514480263,-496977.15144802677,-0.009712326100000002,short,False,False,80330.1,0.0013145757318862028,-0.0007967125647795337,,,
