ccy,dataVersion,longRatio,longTraders,netNotionalUsdt,shortRatio,shortTraders,totalNotionalUsdt,tradersQualified,tradersWithPosition,weightedLongRatio,weightedShortRatio,ts,d_traders_with_position,d_total_notional_usdt,d_net_notional_usdt,d_weighted_long_ratio,smartmoney_direction,long_diffusion_event,long_exit_event,close,fwd_ret_1h,fwd_ret_3h,fwd_ret_6h,fwd_ret_12h,fwd_ret_24h
JUP,2026050901,1.0,1,880.9680000000003,0.0,0,880.9680000000003,100,1,1.0,0.0,2026-05-09 01:00:00+00:00,,,,,long,False,False,0.2443,0.026197298403602076,0.04297994269340988,-0.004502660663119107,,
JUP,2026050902,0.5,1,648.3680000000004,0.5,1,1113.5680000000004,100,2,0.7911218713,0.2088781287,2026-05-09 02:00:00+00:00,1.0,232.60000000000014,-232.5999999999999,-0.2088781287,long,True,False,0.2507,0.00797766254487442,-0.0035899481451934223,-0.03669724770642202,,
JUP,2026050903,0.5,1,648.3680000000004,0.5,1,1113.5680000000004,100,2,0.7911218713,0.2088781287,2026-05-09 03:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,0.2527,0.008310249307479367,-0.024535021764938603,,,
JUP,2026050904,0.5,1,648.3680000000004,0.5,1,1113.5680000000004,100,2,0.7911218713,0.2088781287,2026-05-09 04:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,0.2548,-0.019623233908948268,-0.04552590266875989,,,
JUP,2026050905,0.5,1,648.3680000000004,0.5,1,1113.5680000000004,100,2,0.7911218713,0.2088781287,2026-05-09 05:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,0.2498,-0.01321056845476376,-0.03322658126501199,,,
