ccy,dataVersion,longRatio,longTraders,netNotionalUsdt,shortRatio,shortTraders,totalNotionalUsdt,tradersQualified,tradersWithPosition,weightedLongRatio,weightedShortRatio,ts,d_traders_with_position,d_total_notional_usdt,d_net_notional_usdt,d_weighted_long_ratio,smartmoney_direction,long_diffusion_event,long_exit_event,close,fwd_ret_1h,fwd_ret_3h,fwd_ret_6h,fwd_ret_12h,fwd_ret_24h
FIL,2026050818,1,2,60702.52070000036,0,0,60702.52070000036,100,2,1,0,2026-05-08 18:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,1.2039,0.0014951407924246318,0.026746407508929426,0.04892432926322776,0.059390314810200184,
FIL,2026050819,1,2,60702.52070000036,0,0,60702.52070000036,100,2,1,0,2026-05-08 19:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,1.2057,0.004146968565978293,0.06170689226175674,0.04511901799784357,0.048021895994028396,
FIL,2026050820,1,2,60702.52070000036,0,0,60702.52070000036,100,2,1,0,2026-05-08 20:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,1.2107,0.02097959857933418,0.06227802097959856,0.06624266953002378,0.04228958453787057,
FIL,2026050821,1,2,60702.52070000036,0,0,60702.52070000036,100,2,1,0,2026-05-08 21:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,1.2361,0.03559582558045471,0.02160019415904868,0.04991505541622843,,
FIL,2026050822,1,2,60702.52070000036,0,0,60702.52070000036,100,2,1,0,2026-05-08 22:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,1.2801,0.004687133817670608,-0.015623779392235027,-0.009921099914069198,,
FIL,2026050823,1,2,60702.52070000036,0,0,60702.52070000036,100,2,1,0,2026-05-08 23:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,1.2861,-0.018116787186066463,0.003732213669232598,-0.016095171448565426,,
FIL,2026050901,1,2,60702.52070000036,0,0,60702.52070000036,100,2,1,0,2026-05-09 01:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,1.2601,0.024442504563129797,0.005793191016586041,0.0027775573367192496,,
FIL,2026050902,1,2,60702.52070000036,0,0,60702.52070000036,100,2,1,0,2026-05-09 02:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,1.2909,0.005345108064141346,-0.019753660237043835,-0.02246494693624601,,
FIL,2026050903,1,2,60702.52070000036,0,0,60702.52070000036,100,2,1,0,2026-05-09 03:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,1.2978,-0.023424256433965174,-0.01725997842502691,,,
FIL,2026050904,1,2,60702.52070000036,0,0,60702.52070000036,100,2,1,0,2026-05-09 04:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,1.2674,-0.0015780337699227154,-0.0029982641628530926,,,
FIL,2026050905,1,2,60702.52070000036,0,0,60702.52070000036,100,2,1,0,2026-05-09 05:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,1.2654,0.00790263948158687,-0.002765923818555449,,,
