ccy,dataVersion,longRatio,longTraders,netNotionalUsdt,shortRatio,shortTraders,totalNotionalUsdt,tradersQualified,tradersWithPosition,weightedLongRatio,weightedShortRatio,ts,d_traders_with_position,d_total_notional_usdt,d_net_notional_usdt,d_weighted_long_ratio,smartmoney_direction,long_diffusion_event,long_exit_event,close,fwd_ret_1h,fwd_ret_3h,fwd_ret_6h,fwd_ret_12h,fwd_ret_24h
LTC,2026050815,1,3,365382.206,0,0,365382.206,100,3,1,0,2026-05-08 15:00:00+00:00,0.0,12798.071999999986,12798.071999999986,0.0,long,True,False,57.08,0.00893482831114234,0.029782761037140837,0.020322354590049052,0.028731604765241725,
LTC,2026050816,1,3,365382.206,0,0,365382.206,100,3,1,0,2026-05-08 16:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,57.59,0.010765757944087406,0.014585865601666859,0.012849453030039815,0.01823233200208363,
LTC,2026050817,1,3,365382.206,0,0,365382.206,100,3,1,0,2026-05-08 17:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,58.21,0.009792131936093407,-0.003092252190345257,0.001374334306820213,0.0065280879573956785,
LTC,2026050818,1,3,365382.206,0,0,365382.206,100,3,1,0,2026-05-08 18:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,58.78,-0.005954406260632927,-0.009186798230690685,-0.003742769649540678,-0.0028921401837359584,
LTC,2026050819,1,3,365382.206,0,0,365382.206,100,3,1,0,2026-05-08 19:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,58.43,-0.006845798391237334,-0.0017114495978093336,0.0027383193564949337,0.0010268697586857112,
LTC,2026050820,1,3,365382.206,0,0,365382.206,100,3,1,0,2026-05-08 20:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,58.03,0.003618817852834688,0.004480441151128778,0.012235050835774697,0.010339479579527744,
LTC,2026050821,1,3,365382.206,0,0,365382.206,100,3,1,0,2026-05-08 21:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,58.24,0.0015453296703296093,0.005494505494505475,0.008241758241758212,,
LTC,2026050822,1,3,365382.206,0,0,365382.206,100,3,1,0,2026-05-08 22:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,58.33,-0.0006857534716269154,0.004457397565575283,0.005314589405108983,,
LTC,2026050823,1,3,365382.206,0,0,365382.206,100,3,1,0,2026-05-08 23:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,58.29,0.0046320123520329215,0.00772002058672161,0.00514668039114774,,
LTC,2026050901,1,3,365382.206,0,0,365382.206,100,3,1,0,2026-05-09 01:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,58.59,0.0025601638504864077,0.0008533879501619879,-0.0017067759003243088,,
LTC,2026050902,1,3,365382.206,0,0,365382.206,100,3,1,0,2026-05-09 02:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,58.74,-0.0003404834865509132,-0.0025536261491317935,-0.0018726591760299671,,
LTC,2026050903,1,3,365382.206,0,0,365382.206,100,3,1,0,2026-05-09 03:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,58.72,-0.0013623978201634523,-0.0018732970027247609,,,
LTC,2026050904,1,3,365382.206,0,0,365382.206,100,3,1,0,2026-05-09 04:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,58.64,-0.0008526603001364208,-0.0025579809004092624,,,
LTC,2026050905,1,3,365382.206,0,0,365382.206,100,3,1,0,2026-05-09 05:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,58.59,0.00034135518006483956,0.0006827103601296791,,,
