ccy,dataVersion,longRatio,longTraders,netNotionalUsdt,shortRatio,shortTraders,totalNotionalUsdt,tradersQualified,tradersWithPosition,weightedLongRatio,weightedShortRatio,ts,d_traders_with_position,d_total_notional_usdt,d_net_notional_usdt,d_weighted_long_ratio,smartmoney_direction,long_diffusion_event,long_exit_event,close,fwd_ret_1h,fwd_ret_3h,fwd_ret_6h,fwd_ret_12h,fwd_ret_24h
TSLA,2026050805,1.0,1,32950.2168,0.0,0,32950.2168,100,1,1.0,0.0,2026-05-08 05:00:00+00:00,,,,,long,False,False,412.47,0.0013819186849952647,0.009673430794966853,0.011370523916890862,0.03500860668654693,0.0382573278056586
TSLA,2026050806,1.0,1,32950.2168,0.0,0,32950.2168,100,1,1.0,0.0,2026-05-08 06:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,413.04,0.003220027116017876,0.0059074181677318816,0.0092484989347279,0.03798663567693206,0.03692136354832454
TSLA,2026050807,1.0,1,32950.2168,0.0,0,32950.2168,100,1,1.0,0.0,2026-05-08 07:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,414.37,0.005043801433501471,0.0024615681637183418,0.0342447571011415,0.03361729854960549,0.03405169293143806
TSLA,2026050808,1.0,1,32950.2168,0.0,0,32950.2168,100,1,1.0,0.0,2026-05-08 08:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,416.46,-0.0023531671709167146,0.0016808336935121293,0.026965374825913768,0.027781779762762415,0.028814291888776822
TSLA,2026050809,1.0,1,32950.2168,0.0,0,32950.2168,100,1,1.0,0.0,2026-05-08 09:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,415.48,-0.00021661692500252183,0.0033214595167034844,0.03343121209203814,0.029532107441994748,
TSLA,2026050810,1.0,1,32950.2168,0.0,0,32950.2168,100,1,1.0,0.0,2026-05-08 10:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,415.39,0.004261055875201647,0.031705144562940824,0.032836611377259795,0.029851464888418278,
TSLA,2026050811,1.0,1,32950.2168,0.0,0,32950.2168,100,1,1.0,0.0,2026-05-08 11:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,417.16,-0.000719148528142699,0.025242113337808014,0.023372327164637108,0.026177006424393356,
TSLA,2026050812,1.0,1,32950.2168,0.0,0,32950.2168,100,1,1.0,0.0,2026-05-08 12:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,416.86,0.028066976922707765,0.03001007532504918,0.028474787698507864,0.02741927745526085,
TSLA,2026050813,1.0,1,32950.2168,0.0,0,32950.2168,100,1,1.0,0.0,2026-05-08 13:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,428.56,-0.0020300541347769707,0.001096695911890988,-0.000606682844875861,-0.00021000560014927672,
TSLA,2026050814,1.0,1,32950.2168,0.0,0,32950.2168,100,1,1.0,0.0,2026-05-08 14:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,427.69,0.00392807874862644,-0.0018237508475764663,0.0007949683181742717,0.00163669947859435,
