ccy,dataVersion,longRatio,longTraders,netNotionalUsdt,shortRatio,shortTraders,totalNotionalUsdt,tradersQualified,tradersWithPosition,weightedLongRatio,weightedShortRatio,ts,d_traders_with_position,d_total_notional_usdt,d_net_notional_usdt,d_weighted_long_ratio,smartmoney_direction,long_diffusion_event,long_exit_event,short_diffusion_event,short_exit_event,close,fwd_ret_1h,fwd_ret_3h,fwd_ret_6h,fwd_ret_12h,fwd_ret_24h
BABY,2026050612,1,1,11215.47800000005,0,0,11215.47800000005,100,1,1,0,2026-05-06 12:00:00+00:00,,,,,long,False,False,False,False,0.01762,-0.004540295119182747,-0.020998864926220162,-0.018161180476730987,-0.040295119182746864,0.002837684449489286
BABY,2026050613,1,1,11215.47800000005,0,0,11215.47800000005,100,1,1,0,2026-05-06 13:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.01754,-0.010832383124287248,-0.013112884834663663,-0.022805017103762926,-0.03648802736602064,0.0068415051311288
BABY,2026050614,1,1,11215.47800000005,0,0,11215.47800000005,100,1,1,0,2026-05-06 14:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.01735,-0.0057636887608069065,0.0028818443804032867,0.0005763688760807018,-0.01729106628242083,0.019596541786743416
BABY,2026050615,1,1,11215.47800000005,0,0,11215.47800000005,100,1,1,0,2026-05-06 15:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.01725,0.003478260869565153,0.0028985507246375164,0.008115942028985357,-0.01739130434782621,0.03768115942028971
BABY,2026050616,1,1,11215.47800000005,0,0,11215.47800000005,100,1,1,0,2026-05-06 16:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.01731,0.005199306759098743,-0.009820912767186551,-0.0011554015020218689,-0.004043905257076874,0.028885037550548942
BABY,2026050617,1,1,11215.47800000005,0,0,11215.47800000005,100,1,1,0,2026-05-06 17:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.0174,-0.005747126436781547,-0.0022988505747125743,-0.01264367816091938,-0.008620689655172264,0.010919540229885172
BABY,2026050618,1,1,11215.47800000005,0,0,11215.47800000005,100,1,1,0,2026-05-06 18:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.0173,-0.009248554913294793,0.005202312138728349,-0.02254335260115592,0.005780346820809301,0.016184971098265777
BABY,2026050619,1,1,11215.47800000005,0,0,11215.47800000005,100,1,1,0,2026-05-06 19:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.01714,0.012835472578763163,0.00875145857642945,-0.014002333722287097,0.009334889148191472,0.023337222870478458
BABY,2026050620,1,1,11215.47800000005,0,0,11215.47800000005,100,1,1,0,2026-05-06 20:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.01736,0.001728110599078292,-0.010368663594469973,-0.017857142857142905,0.024193548387096753,0.005184331797235098
BABY,2026050621,1,1,11215.47800000005,0,0,11215.47800000005,100,1,1,0,2026-05-06 21:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.01739,-0.005750431282346091,-0.027602070155261504,-0.025301897642323157,0.020126509488211486,0.011500862564692405
BABY,2026050622,1,1,11215.47800000005,0,0,11215.47800000005,100,1,1,0,2026-05-06 22:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.01729,-0.0063620589936378424,-0.022556390977443663,-0.0028918449971082616,0.0161943319838056,0.00809716599190291
BABY,2026050623,1,1,11215.47800000005,0,0,11215.47800000005,100,1,1,0,2026-05-06 23:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.01718,-0.01571594877764837,-0.0075669383003493795,0.004074505238649717,0.027357392316647244,0.00814901047729899
