ccy,dataVersion,longRatio,longTraders,netNotionalUsdt,shortRatio,shortTraders,totalNotionalUsdt,tradersQualified,tradersWithPosition,weightedLongRatio,weightedShortRatio,ts,d_traders_with_position,d_total_notional_usdt,d_net_notional_usdt,d_weighted_long_ratio,smartmoney_direction,long_diffusion_event,long_exit_event,short_diffusion_event,short_exit_event,close,fwd_ret_1h,fwd_ret_3h,fwd_ret_6h,fwd_ret_12h,fwd_ret_24h
CORE,2026050612,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-06 12:00:00+00:00,,,,,long,False,False,False,False,0.03825,-0.02013071895424834,-0.02039215686274498,-0.0005228758169933956,-0.030588235294117583,-0.0023529411764705577
CORE,2026050613,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-06 13:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03748,-0.008537886872998945,0.020811099252934895,0.011739594450373536,-0.01680896478121663,0.010939167556029972
CORE,2026050614,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-06 14:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03716,0.008342303552206776,0.018837459634015064,0.026910656620021456,-0.014531754574811595,0.024757804090419944
CORE,2026050615,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-06 15:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03747,0.02108353349346137,0.02028289298105146,0.018681611956231636,-0.04243394715772619,0.018681611956231636
CORE,2026050616,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-06 16:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03826,-0.010454783063251538,-0.008886565603763774,-0.014113957135389543,-0.056717198118139134,-0.010977522216414126
CORE,2026050617,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-06 17:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03786,0.009772847332276902,0.007923930269413626,0.0005282620179609676,-0.040676175382989954,0.004226096143687297
CORE,2026050618,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-06 18:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03823,-0.008108815066701469,-0.0015694480774260944,-0.030081088150667012,-0.043944546167930976,-0.0039236201935651804
CORE,2026050619,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-06 19:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03792,0.006329113924050667,-0.0052742616033756295,-0.028217299578059074,-0.028217299578059074,0.005010548523206593
CORE,2026050620,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-06 20:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03816,0.0002620545073375169,-0.007337526205450806,-0.040356394129979045,-0.029088050314465375,-0.0013102725366876955
CORE,2026050621,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-06 21:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03817,-0.01178936337437797,-0.028556457951270597,-0.059994760282944704,-0.029866387215090384,-0.0041917736442231845
CORE,2026050622,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-06 22:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03772,0.0042417815482502785,-0.023064687168610654,-0.04321314952279953,-0.020148462354188656,0.004506892895016046
CORE,2026050623,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-06 23:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03788,-0.021119324181626098,-0.03326293558606119,-0.04118268215417109,-0.008975712777191114,0.0018479408658922392
CORE,2026050701,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-07 01:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03685,-0.006241519674355489,-0.02062415196743561,0.0,0.028222523744911854,0.03527815468113982
CORE,2026050702,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-07 02:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03662,-0.020207536865101017,-0.008192244675040983,0.01174221736755876,0.039868924085199486,0.03959584926269799
CORE,2026050703,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-07 03:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03588,0.005852842809364489,0.018673355629877264,0.03205128205128194,0.06382385730211815,0.061594202898550554
CORE,2026050704,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-07 04:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03609,0.0063729564976449105,0.02105846494873931,0.024106400665004246,0.048489886395123305,0.057356608478803084
CORE,2026050705,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-07 05:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03632,0.006332599118942683,0.02009911894273131,0.03359030837004395,0.04680616740088106,0.04295154185022021
CORE,2026050706,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-07 06:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03655,0.008207934336525335,0.013132694938440492,0.04404924760601925,0.04186046511627928,0.04569083447332423
CORE,2026050707,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-07 07:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03685,0.005427408412483015,0.0029850746268655914,0.028222523744911854,0.03419267299864304,0.03582089552238821
CORE,2026050708,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-07 08:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03705,-0.0005398110661268829,0.013225371120107798,0.02780026990553308,0.02860998650472335,0.026990553306342813
CORE,2026050709,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-07 09:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03703,-0.001890359168241984,0.030515798001620187,0.030785849311369295,0.026465028355387554,0.02835538752362954
CORE,2026050710,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-07 10:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03696,0.015692640692640536,0.025162337662337775,0.023809523809523725,0.025162337662337775,0.02786796536796543
CORE,2026050711,1,1,19691.100000000217,0,0,19691.100000000217,100,1,1,0,2026-05-07 11:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.03754,0.01651571656899309,0.014384656366542403,0.012786361214704334,0.010921683537559845,0.020511454448588262
CORE,2026050902,1,1,2364.7323500000475,0,0,2364.7323500000475,100,1,1,0,2026-05-09 02:00:00+00:00,0.0,-17326.367650000167,-17326.367650000167,0.0,long,False,True,False,False,0.0448,0.013169642857142838,0.06517857142857131,0.02187500000000009,,
CORE,2026050903,1,1,2364.7323500000475,0,0,2364.7323500000475,100,1,1,0,2026-05-09 03:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.04539,0.02665785415289723,0.0782110597047807,-0.006609385327164596,,
CORE,2026050904,1,1,2364.7323500000475,0,0,2364.7323500000475,100,1,1,0,2026-05-09 04:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.0466,0.02403433476394845,0.023819742489270324,-0.044420600858369186,,
CORE,2026050905,1,1,2364.7323500000475,0,0,2364.7323500000475,100,1,1,0,2026-05-09 05:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.04772,0.025565800502933778,-0.04065381391450118,-0.055113160100586756,,
CORE,2026050906,1,1,2364.7323500000475,0,0,2364.7323500000475,100,1,1,0,2026-05-09 06:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.04894,-0.025132815692684773,-0.07866775643645274,,,
CORE,2026050907,1,1,2364.7323500000475,0,0,2364.7323500000475,100,1,1,0,2026-05-09 07:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.04771,-0.04045273527562354,-0.06665269335569068,,,
CORE,2026050908,1,1,2364.7323500000475,0,0,2364.7323500000475,100,1,1,0,2026-05-09 08:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.04578,-0.015072083879423381,-0.015072083879423381,,,
CORE,2026050909,1,1,2364.7323500000475,0,0,2364.7323500000475,100,1,1,0,2026-05-09 09:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.04509,-0.01241960523397645,,,,
CORE,2026050910,1,1,2364.7323500000475,0,0,2364.7323500000475,100,1,1,0,2026-05-09 10:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.04453,0.01257579160116773,,,,
CORE,2026050911,1,1,2364.7323500000475,0,0,2364.7323500000475,100,1,1,0,2026-05-09 11:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.04509,,,,,
CORE,2026050912,1,1,2364.7323500000475,0,0,2364.7323500000475,100,1,1,0,2026-05-09 12:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,,,,,,
